id	ratio	positive	negetive	num
2018.10.31	25.0	4	12	16
2018.10.30	36.36	8	14	22
2018.10.29	9.09	2	20	22
2018.10.28	33.33	1	2	3
2018.10.27	50.0	1	1	2
2018.10.26	37.5	3	5	8
2018.10.25	16.67	1	5	6
2018.10.24	33.33	2	4	6
2018.10.23	40.0	2	3	5
2018.10.22	12.5	1	7	8
2018.10.21	50.0	1	1	2
2018.10.20	0.0	0	1	1
2018.10.19	25.0	2	6	8
2018.10.18	42.86	3	4	7
2018.10.17	14.29	1	6	7
2018.10.16	46.67	7	8	15
2018.10.15	36.36	4	7	11
2018.10.14	0.0	0	1	1
2018.10.13	0.0	0	1	1
2018.10.12	50.0	3	3	6
2018.10.11	50.0	4	4	8
2018.10.10	0.0	0	12	12
2018.10.08	33.33	1	2	3
2018.10.06	0.0	0	1	1
2018.10.05	0.0	0	0	0
2018.10.04	33.33	1	2	3
2018.10.02	0.0	0	7	7
2018.10.01	0.0	0	2	2
2018.09.29	0.0	0	0	0
2018.09.28	66.67	2	1	3
2018.09.27	22.22	2	7	9
2018.09.26	100.0	1	0	1
2018.09.24	0.0	0	1	1
2018.09.22	100.0	1	0	1
2018.09.21	0.0	0	3	3
2018.09.20	0.0	0	0	0
2018.09.19	100.0	2	0	2
2018.09.18	33.33	1	2	3
2018.09.17	66.67	2	1	3
2018.09.16	0.0	0	0	0
2018.09.15	0.0	0	1	1
2018.09.14	45.45	5	6	11
2018.09.13	40.0	4	6	10
2018.09.12	0.0	0	2	2
2018.09.11	25.0	1	3	4
2018.09.10	33.33	1	2	3
2018.09.09	100.0	1	0	1
2018.09.08	0.0	0	1	1
2018.09.07	22.22	2	7	9
2018.09.06	66.67	4	2	6
2018.09.05	71.43	5	2	7
2018.09.04	0.0	0	4	4
2018.09.03	44.44	4	5	9
2018.09.02	100.0	1	0	1
2018.09.01	0.0	0	1	1
2018.08.31	33.33	3	6	9
2018.08.30	0.0	0	3	3
2018.08.29	33.33	1	2	3
2018.08.28	25.0	1	3	4
2018.08.27	0.0	0	1	1
2018.08.25	0.0	0	1	1
2018.08.24	66.67	2	1	3
2018.08.23	0.0	0	1	1
2018.08.22	66.67	4	2	6
2018.08.21	33.33	1	2	3
2018.08.20	100.0	1	0	1
2018.08.18	33.33	1	2	3
2018.08.17	20.0	1	4	5
2018.08.16	0.0	0	3	3
2018.08.15	0.0	0	2	2
2018.08.14	16.67	1	5	6
2018.08.13	33.33	4	8	12
2018.08.12	0.0	0	1	1
2018.08.11	0.0	0	0	0
2018.08.10	50.0	4	4	8
2018.08.09	11.11	1	8	9
2018.08.08	20.0	8	32	40
2018.08.07	0.0	0	4	4
2018.08.06	0.0	0	5	5
2018.08.03	0.0	0	3	3
2018.08.02	12.5	1	7	8
2018.08.01	33.33	1	2	3
2018.07.31	16.67	1	5	6
2018.07.30	17.65	3	14	17
2018.07.29	0.0	0	2	2
2018.07.28	75.0	3	1	4
2018.07.27	16.36	9	46	55
2018.07.26	100.0	1	0	1
2018.07.25	66.67	2	1	3
2018.07.24	33.33	1	2	3
2018.07.23	100.0	1	0	1
2018.07.22	0.0	0	1	1
2018.07.21	0.0	0	0	0
2018.07.20	100.0	1	0	1
2018.07.19	0.0	0	3	3
2018.07.18	50.0	3	3	6
2018.07.17	100.0	1	0	1
2018.07.16	0.0	0	5	5
2018.07.15	0.0	0	0	0
2018.07.13	0.0	0	1	1
2018.07.12	33.33	1	2	3
2018.07.11	100.0	1	0	1
2018.07.10	33.33	1	2	3
2018.07.09	0.0	0	2	2
2018.07.06	33.33	1	2	3
2018.07.05	33.33	2	4	6
2018.07.04	0.0	0	0	0
2018.07.03	50.0	2	2	4
2018.07.02	33.33	1	2	3
2018.06.30	0.0	0	2	2
2018.06.29	75.0	3	1	4
2018.06.28	0.0	0	1	1
2018.06.27	100.0	3	0	3
2018.06.26	33.33	1	2	3
2018.06.25	0.0	0	2	2
2018.06.23	0.0	0	3	3
2018.06.22	66.67	2	1	3
2018.06.21	66.67	4	2	6
2018.06.20	42.86	3	4	7
2018.06.19	33.33	3	6	9
2018.06.18	44.44	4	5	9
2018.06.17	0.0	0	2	2
2018.06.16	33.33	1	2	3
2018.06.15	40.0	2	3	5
2018.06.14	15.38	2	11	13
2018.06.13	0.0	0	0	0
2018.06.12	0.0	0	5	5
2018.06.11	33.33	2	4	6
2018.06.10	50.0	1	1	2
2018.06.08	100.0	3	0	3
2018.06.07	75.0	3	1	4
2018.06.06	100.0	1	0	1
2018.06.05	100.0	1	0	1
2018.06.04	100.0	1	0	1
2018.06.02	0.0	0	1	1
2018.06.01	100.0	2	0	2
2018.05.31	50.0	2	2	4
2018.05.30	0.0	0	2	2
2018.05.29	0.0	0	5	5
2018.05.28	14.29	1	6	7
2018.05.27	0.0	0	4	4
2018.05.25	50.0	2	2	4
2018.05.24	60.0	3	2	5
2018.05.23	100.0	1	0	1
2018.05.21	66.67	2	1	3
2018.05.18	0.0	0	0	0
2018.05.17	100.0	1	0	1
2018.05.16	33.33	1	2	3
2018.05.15	100.0	1	0	1
2018.05.14	100.0	3	0	3
2018.05.12	100.0	1	0	1
2018.05.11	37.5	3	5	8
2018.05.10	28.57	4	10	14
2018.05.09	0.0	0	4	4
2018.05.08	0.0	0	3	3
2018.05.05	100.0	1	0	1
2018.05.04	16.67	1	5	6
2018.05.03	33.33	1	2	3
2018.05.02	9.09	1	10	11
2018.05.01	25.0	1	3	4
2018.04.30	11.11	1	8	9
2018.04.29	0.0	0	2	2
2018.04.28	0.0	0	2	2
2018.04.27	33.33	1	2	3
2018.04.26	16.67	2	10	12
2018.04.25	40.0	2	3	5
2018.04.24	14.29	1	6	7
2018.04.23	0.0	0	2	2
2018.04.22	0.0	0	1	1
2018.04.20	50.0	2	2	4
2018.04.19	0.0	0	1	1
2018.04.18	28.57	2	5	7
2018.04.17	100.0	2	0	2
2018.04.16	50.0	2	2	4
2018.04.15	0.0	0	1	1
2018.04.14	0.0	0	2	2
2018.04.13	50.0	3	3	6
2018.04.12	25.0	4	12	16
2018.04.11	37.5	3	5	8
2018.04.10	40.0	2	3	5
2018.04.09	50.0	2	2	4
2018.04.08	0.0	0	0	0
2018.04.07	25.0	1	3	4
2018.04.06	0.0	0	2	2
2018.04.05	33.33	1	2	3
2018.04.04	25.0	1	3	4
2018.04.03	33.33	3	6	9
2018.04.02	9.09	1	10	11
2018.04.01	25.0	1	3	4
2018.03.31	33.33	1	2	3
2018.03.30	22.22	2	7	9
2018.03.29	75.0	3	1	4
2018.03.28	33.33	1	2	3
2018.03.27	25.0	1	3	4
2018.03.26	50.0	2	2	4
2018.03.25	25.0	1	3	4
2018.03.24	0.0	0	3	3
2018.03.23	40.0	2	3	5
2018.03.22	42.86	3	4	7
2018.03.21	25.0	1	3	4
2018.03.20	42.86	3	4	7
2018.03.19	80.0	4	1	5
2018.03.17	100.0	1	0	1
2018.03.16	37.5	3	5	8
2018.03.15	0.0	0	0	0
2018.03.14	33.33	1	2	3
2018.03.13	0.0	0	3	3
2018.03.12	0.0	0	3	3
2018.03.09	64.29	9	5	14
2018.03.08	55.56	5	4	9
2018.03.07	50.0	1	1	2
2018.03.06	0.0	0	3	3
2018.03.05	0.0	0	2	2
2018.03.03	0.0	0	0	0
2018.03.02	50.0	2	2	4
2018.03.01	50.0	1	1	2
2018.02.28	66.67	2	1	3
2018.02.27	25.0	1	3	4
2018.02.26	25.0	2	6	8
2018.02.24	0.0	0	1	1
2018.02.23	33.33	1	2	3
2018.02.22	0.0	0	0	0
2018.02.21	40.0	2	3	5
2018.02.20	100.0	1	0	1
2018.02.18	100.0	1	0	1
2018.02.17	0.0	0	0	0
2018.02.16	0.0	0	0	0
2018.02.14	60.0	3	2	5
2018.02.13	25.0	2	6	8
2018.02.12	12.5	1	7	8
2018.02.10	66.67	2	1	3
2018.02.09	18.18	2	9	11
2018.02.08	30.77	4	9	13
2018.02.07	62.5	5	3	8
2018.02.06	31.58	6	13	19
2018.02.05	36.36	4	7	11
2018.02.02	9.09	1	10	11
2018.02.01	0.0	0	3	3
2018.01.31	40.0	2	3	5
2018.01.30	0.0	0	8	8
2018.01.29	33.33	1	2	3
2018.01.26	16.67	4	20	24
2018.01.25	14.29	1	6	7
2018.01.24	20.0	1	4	5
2018.01.23	66.67	4	2	6
2018.01.22	11.11	1	8	9
2018.01.20	0.0	0	1	1
2018.01.19	50.0	6	6	12
2018.01.18	40.62	13	19	32
2018.01.17	66.67	2	1	3
2018.01.16	0.0	0	1	1
2018.01.15	0.0	0	1	1
2018.01.14	0.0	0	0	0
2018.01.12	0.0	0	5	5
2018.01.11	50.0	1	1	2
2018.01.10	100.0	1	0	1
2018.01.08	40.0	2	3	5
2018.01.07	0.0	0	1	1
2018.01.05	0.0	0	2	2
2018.01.04	22.22	2	7	9
2018.01.03	20.0	1	4	5
2018.01.02	33.33	1	2	3
2018.01.01	100.0	1	0	1
2017.12.29	100.0	1	0	1
2017.12.28	33.33	1	2	3
2017.12.27	28.57	2	5	7
2017.12.26	66.67	2	1	3
2017.12.23	100.0	1	0	1
2017.12.22	50.0	4	4	8
2017.12.21	50.0	1	1	2
2017.12.20	0.0	0	1	1
2017.12.19	0.0	0	1	1
2017.12.18	66.67	2	1	3
2017.12.17	0.0	0	1	1
2017.12.15	33.33	1	2	3
2017.12.14	30.0	3	7	10
2017.12.13	22.22	2	7	9
2017.12.12	80.0	4	1	5
2017.12.11	0.0	0	1	1
2017.12.09	0.0	0	1	1
2017.12.08	0.0	0	3	3
2017.12.07	100.0	1	0	1
2017.12.06	0.0	0	2	2
2017.12.05	0.0	0	4	4
2017.12.04	0.0	0	1	1
2017.12.02	100.0	3	0	3
2017.12.01	25.0	1	3	4
2017.11.30	0.0	0	6	6
2017.11.29	14.29	1	6	7
2017.11.28	28.57	2	5	7
2017.11.27	23.08	3	10	13
2017.11.26	100.0	2	0	2
2017.11.25	0.0	0	1	1
2017.11.24	50.0	2	2	4
2017.11.23	0.0	0	7	7
2017.11.22	50.0	1	1	2
2017.11.21	33.33	1	2	3
2017.11.20	0.0	0	2	2
2017.11.19	50.0	1	1	2
2017.11.18	0.0	0	1	1
2017.11.17	0.0	0	2	2
2017.11.16	50.0	1	1	2
2017.11.15	0.0	0	4	4
2017.11.14	60.0	3	2	5
2017.11.13	18.75	3	13	16
2017.11.12	0.0	0	1	1
2017.11.11	0.0	0	1	1
2017.11.10	12.5	1	7	8
2017.11.09	30.43	14	32	46
2017.11.08	16.13	5	26	31
2017.11.07	16.36	9	46	55
2017.11.06	33.33	2	4	6
2017.11.04	0.0	0	1	1
2017.11.03	0.0	0	4	4
2017.11.02	50.0	2	2	4
2017.11.01	50.0	1	1	2
2017.10.31	0.0	0	4	4
2017.10.30	0.0	0	1	1
2017.10.29	50.0	1	1	2
2017.10.28	0.0	0	1	1
2017.10.27	33.33	1	2	3
2017.10.26	12.5	1	7	8
2017.10.25	50.0	1	1	2
2017.10.24	16.67	1	5	6
2017.10.23	25.0	1	3	4
2017.10.22	0.0	0	1	1
2017.10.20	0.0	0	3	3
2017.10.19	16.67	1	5	6
2017.10.18	40.0	2	3	5
2017.10.17	0.0	0	3	3
2017.10.16	50.0	1	1	2
2017.10.15	100.0	1	0	1
2017.10.12	16.67	1	5	6
2017.10.11	0.0	0	3	3
2017.10.10	25.0	1	3	4
2017.10.09	75.0	3	1	4
2017.10.06	0.0	0	2	2
2017.10.05	60.0	3	2	5
2017.10.04	66.67	2	1	3
2017.10.03	66.67	2	1	3
2017.10.02	0.0	0	0	0
2017.09.29	60.0	3	2	5
2017.09.28	0.0	0	4	4
2017.09.27	100.0	1	0	1
2017.09.26	0.0	0	1	1
2017.09.25	7.14	1	13	14
2017.09.24	0.0	0	3	3
2017.09.23	0.0	0	2	2
2017.09.22	9.09	1	10	11
2017.09.21	33.33	1	2	3
2017.09.20	22.22	2	7	9
2017.09.19	33.33	2	4	6
2017.09.18	42.86	3	4	7
2017.09.16	50.0	1	1	2
2017.09.15	18.18	2	9	11
2017.09.14	14.29	1	6	7
2017.09.13	33.33	1	2	3
2017.09.12	0.0	0	2	2
2017.09.11	50.0	1	1	2
2017.09.08	30.0	3	7	10
2017.09.07	50.0	1	1	2
2017.09.06	50.0	2	2	4
2017.09.05	75.0	3	1	4
2017.09.04	50.0	2	2	4
2017.09.02	0.0	0	1	1
2017.09.01	20.0	1	4	5
2017.08.31	33.33	1	2	3
2017.08.30	25.0	1	3	4
2017.08.29	25.0	1	3	4
2017.08.28	0.0	0	4	4
2017.08.25	100.0	1	0	1
2017.08.24	25.0	1	3	4
2017.08.23	100.0	1	0	1
2017.08.22	50.0	1	1	2
2017.08.18	50.0	1	1	2
2017.08.21	0.0	0	1	1
2017.08.17	50.0	1	1	2
2017.08.16	100.0	1	0	1
2017.08.15	0.0	0	0	0
2017.08.14	0.0	0	2	2
2017.08.13	0.0	0	1	1
2017.08.12	0.0	0	2	2
2017.08.11	33.33	1	2	3
2017.08.10	0.0	0	4	4
2017.08.09	0.0	0	1	1
2017.08.08	37.5	3	5	8
2017.08.07	33.33	2	4	6
2017.08.06	0.0	0	0	0
2017.08.04	0.0	0	4	4
2017.08.03	0.0	0	1	1
2017.08.02	0.0	0	2	2
2017.08.01	0.0	0	1	1
2017.07.31	0.0	0	4	4
2017.07.29	0.0	0	1	1
2017.07.28	25.0	1	3	4
2017.07.27	0.0	0	2	2
2017.07.26	0.0	0	1	1
2017.07.25	0.0	0	7	7
2017.07.24	15.38	4	22	26
2017.07.23	33.33	1	2	3
2017.07.21	66.67	2	1	3
2017.07.20	25.0	1	3	4
2017.07.19	28.57	2	5	7
2017.07.18	20.0	2	8	10
2017.07.17	0.0	0	0	0
2017.07.16	100.0	1	0	1
2017.07.15	100.0	1	0	1
2017.07.14	0.0	0	7	7
2017.07.13	25.0	1	3	4
2017.07.12	8.33	1	11	12
2017.07.11	30.0	3	7	10
2017.07.10	0.0	0	7	7
2017.07.09	0.0	0	1	1
2017.07.08	0.0	0	1	1
2017.07.07	20.0	1	4	5
2017.07.06	0.0	0	4	4
2017.07.05	40.0	2	3	5
2017.07.04	20.0	1	4	5
2017.07.03	0.0	0	3	3
2017.07.02	0.0	0	1	1
2017.07.01	0.0	0	1	1
2017.06.30	20.0	1	4	5
2017.06.29	20.83	5	19	24
2017.06.28	15.0	3	17	20
2017.06.27	16.67	3	15	18
2017.06.26	31.25	5	11	16
2017.06.25	100.0	1	0	1
2017.06.24	0.0	0	1	1
2017.06.23	25.0	2	6	8
2017.06.22	42.86	3	4	7
2017.06.21	42.86	3	4	7
2017.06.20	50.0	4	4	8
2017.06.19	50.0	1	1	2
2017.06.18	33.33	1	2	3
2017.06.17	0.0	0	1	1
2017.06.16	50.0	2	2	4
2017.06.15	20.0	2	8	10
2017.06.14	37.5	3	5	8
2017.06.13	100.0	4	0	4
2017.06.12	50.0	3	3	6
2017.06.10	0.0	0	1	1
2017.06.09	40.0	2	3	5
2017.06.08	0.0	0	3	3
