id	ratio	positive	negetive	num
2012.05.11.	10.0	1	9	10
2012.05.12.	100.0	3	0	3
2012.05.13.	50.0	2	2	4
2012.05.14.	60.0	15	10	25
2012.05.15.	50.0	13	13	26
2012.05.16.	35.71	5	9	14
2012.05.17.	82.35	14	3	17
2012.05.18.	57.14	4	3	7
2012.05.19.	75.0	6	2	8
2012.05.20.	62.5	5	3	8
2012.05.21.	81.82	9	2	11
2012.05.22.	66.67	12	6	18
2012.05.23.	16.67	2	10	12
2012.05.24.	60.71	17	11	28
2012.05.25.	50.0	7	7	14
2012.05.26.	100.0	2	0	2
2012.05.27.	0.0	0	3	3
2012.05.28.	50.0	2	2	4
2012.05.29.	26.32	5	14	19
2012.05.30.	50.0	10	10	20
2012.05.31.	64.71	11	6	17
2012.06.01.	62.5	5	3	8
2012.06.02.	80.0	4	1	5
2012.06.03.	100.0	1	0	1
2012.06.04.	62.5	10	6	16
2012.06.05.	52.38	11	10	21
2012.06.06.	50.0	3	3	6
2012.06.07.	66.67	8	4	12
2012.06.08.	55.0	11	9	20
2012.06.09.	100.0	2	0	2
2012.06.10.	33.33	3	6	9
2012.06.11.	33.33	3	6	9
2012.06.12.	52.17	12	11	23
2012.06.13.	71.43	20	8	28
2012.06.14.	35.71	5	9	14
2012.06.15.	66.67	10	5	15
2012.06.16.	40.0	2	3	5
2012.06.17.	50.0	2	2	4
2012.06.18.	61.11	11	7	18
2012.06.19.	75.0	6	2	8
2012.06.20.	54.55	6	5	11
2012.06.21.	83.33	10	2	12
2012.06.22.	62.96	17	10	27
2012.06.23.	87.5	7	1	8
2012.06.24.	100.0	2	0	2
2012.06.25.	55.56	5	4	9
2012.06.26.	45.45	5	6	11
2012.06.27.	53.85	7	6	13
2012.06.28.	38.46	5	8	13
2012.06.29.	33.33	3	6	9
2012.06.30.	83.33	5	1	6
2012.07.01.	50.0	4	4	8
2012.07.02.	55.56	5	4	9
2012.07.03.	55.56	5	4	9
2012.07.04.	84.62	11	2	13
2012.07.05.	66.67	4	2	6
2012.07.06.	28.57	2	5	7
2012.07.07.	75.0	3	1	4
2012.07.08.	100.0	6	0	6
2012.07.09.	53.85	7	6	13
2012.07.10.	28.57	2	5	7
2012.07.11.	57.14	4	3	7
2012.07.12.	77.78	7	2	9
2012.07.13.	40.0	4	6	10
2012.07.14.	100.0	1	0	1
2012.07.15.	66.67	2	1	3
2012.07.16.	40.0	6	9	15
2012.07.17.	50.0	6	6	12
2012.07.18.	57.14	4	3	7
2012.07.19.	68.75	11	5	16
2012.07.20.	54.55	6	5	11
2012.07.21.	50.0	2	2	4
2012.07.22.	0.0	0	1	1
2012.07.23.	37.5	3	5	8
2012.07.24.	64.71	11	6	17
2012.07.25.	63.64	7	4	11
2012.07.26.	64.29	9	5	14
2012.07.27.	63.16	12	7	19
2012.07.28.	0.0	0	3	3
2012.07.29.	66.67	2	1	3
2012.07.30.	40.0	4	6	10
2012.07.31.	33.33	2	4	6
2012.08.01.	73.33	11	4	15
2012.08.02.	40.0	4	6	10
2012.08.03.	56.25	9	7	16
2012.08.04.	66.67	2	1	3
2012.08.05.	50.0	2	2	4
2012.08.06.	60.0	9	6	15
2012.08.07.	52.38	11	10	21
2012.08.08.	40.0	4	6	10
2012.08.09.	28.57	4	10	14
2012.08.10.	66.67	4	2	6
2012.08.11.	0.0	0	2	2
2012.08.12.	25.0	1	3	4
2012.08.13.	64.29	9	5	14
2012.08.14.	53.85	7	6	13
2012.08.15.	71.43	5	2	7
2012.08.16.	35.71	5	9	14
2012.08.17.	42.86	3	4	7
2012.08.18.	100.0	3	0	3
2012.08.19.	100.0	1	0	1
2012.08.20.	25.0	2	6	8
2012.08.21.	45.45	5	6	11
2012.08.22.	71.43	5	2	7
2012.08.23.	72.73	8	3	11
2012.08.24.	71.43	10	4	14
2012.08.25.	0.0	0	4	4
2012.08.26.	66.67	2	1	3
2012.08.27.	53.33	8	7	15
2012.08.28.	59.09	13	9	22
2012.08.29.	71.43	15	6	21
2012.08.30.	36.36	8	14	22
2012.08.31.	91.67	11	1	12
2012.09.01.	100.0	1	0	1
2012.09.02.	70.0	7	3	10
2012.09.03.	59.26	16	11	27
2012.09.04.	26.32	5	14	19
2012.09.05.	57.89	11	8	19
2012.09.06.	68.18	15	7	22
2012.09.07.	92.86	13	1	14
2012.09.09.	50.0	3	3	6
2012.09.10.	72.73	8	3	11
2012.09.11.	57.14	4	3	7
2012.09.12.	60.87	14	9	23
2012.09.13.	53.33	8	7	15
2012.09.14.	44.44	8	10	18
2012.09.15.	66.67	2	1	3
2012.09.16.	33.33	2	4	6
2012.09.17.	23.81	5	16	21
2012.09.18.	73.91	17	6	23
2012.09.19.	73.68	14	5	19
2012.09.20.	81.82	9	2	11
2012.09.21.	73.33	11	4	15
2012.09.22.	33.33	1	2	3
2012.09.23.	75.0	6	2	8
2012.09.24.	33.33	2	4	6
2012.09.25.	42.86	9	12	21
2012.09.26.	8.33	1	11	12
2012.09.27.	57.14	8	6	14
2012.09.28.	68.75	11	5	16
2012.09.29.	71.43	5	2	7
2012.09.30.	50.0	1	1	2
2012.10.01.	0.0	0	3	3
2012.10.02.	45.45	5	6	11
2012.10.03.	33.33	2	4	6
2012.10.04.	36.84	7	12	19
2012.10.05.	71.43	10	4	14
2012.10.06.	50.0	1	1	2
2012.10.07.	71.43	5	2	7
2012.10.08.	64.0	16	9	25
2012.10.09.	63.16	12	7	19
2012.10.10.	57.14	8	6	14
2012.10.11.	50.0	10	10	20
2012.10.12.	55.56	10	8	18
2012.10.13.	50.0	1	1	2
2012.10.14.	80.0	4	1	5
2012.10.15.	38.46	5	8	13
2012.10.16.	31.25	5	11	16
2012.10.17.	57.14	8	6	14
2012.10.18.	34.78	8	15	23
2012.10.19.	22.22	4	14	18
2012.10.20.	33.33	1	2	3
2012.10.21.	50.0	2	2	4
2012.10.22.	39.13	9	14	23
2012.10.23.	58.33	7	5	12
2012.10.24.	55.56	5	4	9
2012.10.25.	75.0	12	4	16
2012.10.26.	63.64	7	4	11
2012.10.27.	100.0	2	0	2
2012.10.28.	63.64	7	4	11
2012.10.29.	50.0	5	5	10
2012.10.30.	63.64	7	4	11
2012.10.31.	38.46	5	8	13
2012.11.01.	64.71	11	6	17
2012.11.02.	90.91	10	1	11
2012.11.03.	80.0	4	1	5
2012.11.04.	75.0	6	2	8
2012.11.05.	60.0	18	12	30
2012.11.06.	71.43	25	10	35
2012.11.07.	80.0	20	5	25
2012.11.08.	73.58	39	14	53
2012.11.09.	90.62	29	3	32
2012.11.10.	83.33	20	4	24
2012.11.11.	66.67	16	8	24
2012.11.12.	60.53	23	15	38
2012.11.13.	57.14	12	9	21
2012.11.14.	66.67	10	5	15
2012.11.15.	73.68	14	5	19
2012.11.16.	36.0	9	16	25
2012.11.17.	50.0	1	1	2
2012.11.18.	0.0	0	2	2
2012.11.19.	73.08	19	7	26
2012.11.20.	67.86	19	9	28
2012.11.21.	69.23	9	4	13
2012.11.22.	72.73	8	3	11
2012.11.23.	83.33	10	2	12
2012.11.24.	0.0	0	1	1
2012.11.25.	60.0	3	2	5
2012.11.26.	91.67	11	1	12
2012.11.27.	42.86	3	4	7
2012.11.28.	66.67	4	2	6
2012.11.29.	57.14	4	3	7
2012.11.30.	50.0	4	4	8
2012.12.01.	66.67	2	1	3
2012.12.02.	50.0	3	3	6
2012.12.03.	33.33	3	6	9
2012.12.04.	66.67	10	5	15
2012.12.05.	46.67	7	8	15
2012.12.06.	13.64	3	19	22
2012.12.07.	54.17	13	11	24
2012.12.09.	20.0	2	8	10
2012.12.10.	33.33	2	4	6
2012.12.11.	46.15	6	7	13
2012.12.12.	75.0	3	1	4
2012.12.13.	75.0	6	2	8
2012.12.14.	69.23	9	4	13
2012.12.15.	100.0	1	0	1
2012.12.16.	0.0	0	1	1
2012.12.17.	57.14	8	6	14
2012.12.18.	86.67	13	2	15
2012.12.19.	40.0	2	3	5
2012.12.20.	32.14	9	19	28
2012.12.21.	37.5	9	15	24
2012.12.22.	25.0	1	3	4
2012.12.23.	75.0	3	1	4
2012.12.24.	62.86	22	13	35
2012.12.25.	57.14	4	3	7
2012.12.26.	40.0	4	6	10
2012.12.27.	70.59	12	5	17
2012.12.28.	62.5	10	6	16
2012.12.29.	100.0	1	0	1
2012.12.30.	50.0	1	1	2
2012.12.31.	80.0	8	2	10
2013.01.01.	80.0	8	2	10
2013.01.02.	72.73	8	3	11
2013.01.03.	50.0	5	5	10
2013.01.04.	58.33	7	5	12
2013.01.05.	100.0	1	0	1
2013.01.06.	0.0	0	1	1
2013.01.07.	57.14	4	3	7
2013.01.08.	50.0	7	7	14
2013.01.09.	55.56	5	4	9
2013.01.10.	62.96	17	10	27
2013.01.11.	45.45	5	6	11
2013.01.12.	0.0	0	2	2
2013.01.13.	100.0	1	0	1
2013.01.14.	53.33	8	7	15
2013.01.15.	37.5	3	5	8
2013.01.16.	33.33	2	4	6
2013.01.17.	70.0	7	3	10
2013.01.18.	66.67	4	2	6
2013.01.19.	0.0	0	1	1
2013.01.20.	0.0	0	1	1
2013.01.21.	100.0	2	0	2
2013.01.22.	61.54	8	5	13
2013.01.23.	31.25	5	11	16
2013.01.24.	50.0	8	8	16
2013.01.25.	60.0	3	2	5
2013.01.26.	20.0	1	4	5
2013.01.27.	75.0	3	1	4
2013.01.28.	18.18	2	9	11
2013.01.29.	47.06	8	9	17
2013.01.30.	50.0	4	4	8
2013.01.31.	38.1	8	13	21
2013.02.01.	75.0	6	2	8
2013.02.02.	50.0	2	2	4
2013.02.03.	66.67	2	1	3
2013.02.04.	41.94	13	18	31
2013.02.05.	42.86	12	16	28
2013.02.06.	11.11	1	8	9
2013.02.07.	38.1	8	13	21
2013.02.08.	55.56	5	4	9
2013.02.09.	75.0	3	1	4
2013.02.10.	100.0	1	0	1
2013.02.11.	33.33	1	2	3
2013.02.12.	50.0	5	5	10
2013.02.13.	72.73	8	3	11
2013.02.14.	72.0	18	7	25
2013.02.15.	53.85	7	6	13
2013.02.16.	40.0	2	3	5
2013.02.17.	100.0	2	0	2
2013.02.18.	58.33	7	5	12
2013.02.19.	57.89	11	8	19
2013.02.20.	57.89	11	8	19
2013.02.21.	88.89	8	1	9
2013.02.22.	62.5	5	3	8
2013.02.23.	100.0	2	0	2
2013.02.24.	83.33	5	1	6
2013.02.25.	88.89	8	1	9
2013.02.26.	62.5	10	6	16
2013.02.27.	78.95	15	4	19
2013.02.28.	66.67	8	4	12
2013.03.01.	57.14	4	3	7
2013.03.02.	100.0	1	0	1
2013.03.03.	75.0	3	1	4
2013.03.04.	55.56	5	4	9
2013.03.05.	69.23	18	8	26
2013.03.06.	58.82	10	7	17
2013.03.07.	35.71	5	9	14
2013.03.08.	58.82	10	7	17
2013.03.09.	50.0	1	1	2
2013.03.10.	66.67	2	1	3
2013.03.11.	46.67	7	8	15
2013.03.12.	60.0	9	6	15
2013.03.13.	55.56	5	4	9
2013.03.14.	40.0	2	3	5
2013.03.15.	66.67	2	1	3
2013.03.16.	100.0	1	0	1
2013.03.17.	50.0	1	1	2
2013.03.18.	30.0	3	7	10
2013.03.19.	61.54	8	5	13
2013.03.20.	33.33	1	2	3
2013.03.21.	72.73	8	3	11
2013.03.22.	85.71	6	1	7
2013.03.23.	100.0	1	0	1
2013.03.24.	50.0	3	3	6
2013.03.25.	58.33	7	5	12
2013.03.26.	66.67	4	2	6
2013.03.27.	54.55	6	5	11
2013.03.28.	50.0	4	4	8
2013.03.29.	72.73	8	3	11
2013.03.30.	100.0	2	0	2
2013.03.31.	33.33	1	2	3
2013.04.01.	100.0	2	0	2
2013.04.02.	40.91	9	13	22
2013.04.03.	68.75	11	5	16
2013.04.04.	72.73	8	3	11
2013.04.05.	50.0	6	6	12
2013.04.06.	66.67	2	1	3
2013.04.07.	0.0	0	2	2
2013.04.08.	40.0	8	12	20
2013.04.09.	50.0	7	7	14
2013.04.10.	66.67	4	2	6
2013.04.11.	63.64	7	4	11
2013.04.12.	72.73	8	3	11
2013.04.13.	75.0	3	1	4
2013.04.14.	50.0	2	2	4
2013.04.15.	84.62	11	2	13
2013.04.16.	52.94	9	8	17
2013.04.17.	63.16	12	7	19
2013.04.18.	57.89	11	8	19
2013.04.19.	50.0	4	4	8
2013.04.20.	0.0	0	2	2
2013.04.21.	0.0	0	1	1
2013.04.22.	75.0	6	2	8
2013.04.23.	50.0	5	5	10
2013.04.24.	66.67	4	2	6
2013.04.25.	72.73	8	3	11
2013.04.26.	81.82	9	2	11
2013.04.28.	33.33	1	2	3
2013.04.29.	70.0	7	3	10
2013.04.30.	64.29	9	5	14
2013.05.01.	57.14	4	3	7
2013.05.02.	66.67	8	4	12
2013.05.03.	43.75	7	9	16
2013.05.04.	66.67	2	1	3
2013.05.05.	20.0	1	4	5
2013.05.06.	54.55	18	15	33
2013.05.07.	63.64	14	8	22
2013.05.08.	66.67	8	4	12
2013.05.09.	28.57	2	5	7
2013.05.10.	42.86	3	4	7
2013.05.11.	0.0	0	2	2
2013.05.12.	66.67	2	1	3
2013.05.13.	42.86	6	8	14
2013.05.14.	66.67	8	4	12
2013.05.15.	33.33	1	2	3
2013.05.16.	70.0	7	3	10
2013.05.17.	80.0	4	1	5
2013.05.18.	50.0	1	1	2
2013.05.19.	25.0	1	3	4
2013.05.20.	71.43	15	6	21
2013.05.21.	37.5	3	5	8
2013.05.22.	25.0	2	6	8
2013.05.23.	60.0	6	4	10
2013.05.24.	100.0	5	0	5
2013.05.25.	100.0	1	0	1
2013.05.26.	50.0	1	1	2
2013.05.27.	28.57	2	5	7
2013.05.28.	77.78	7	2	9
2013.05.29.	36.36	4	7	11
2013.05.30.	50.0	2	2	4
2013.05.31.	50.0	4	4	8
2013.06.01.	50.0	3	3	6
2013.06.02.	50.0	1	1	2
2013.06.03.	66.67	8	4	12
2013.06.04.	55.56	5	4	9
2013.06.05.	66.67	2	1	3
2013.06.06.	50.0	2	2	4
2013.06.07.	37.5	3	5	8
2013.06.08.	33.33	1	2	3
2013.06.09.	60.0	3	2	5
2013.06.10.	66.67	2	1	3
2013.06.11.	50.0	3	3	6
2013.06.12.	14.29	1	6	7
2013.06.13.	53.33	8	7	15
2013.06.14.	54.55	6	5	11
2013.06.15.	0.0	0	2	2
2013.06.16.	100.0	1	0	1
2013.06.17.	63.64	7	4	11
2013.06.18.	75.0	3	1	4
2013.06.19.	11.76	2	15	17
2013.06.20.	46.15	6	7	13
2013.06.21.	60.0	6	4	10
2013.06.22.	33.33	1	2	3
2013.06.23.	50.0	1	1	2
2013.06.24.	25.0	2	6	8
2013.06.25.	16.67	2	10	12
2013.06.26.	42.86	3	4	7
2013.06.27.	46.15	6	7	13
2013.06.28.	77.78	7	2	9
2013.06.29.	75.0	3	1	4
2013.06.30.	80.0	4	1	5
2013.07.01.	69.23	9	4	13
2013.07.02.	44.44	4	5	9
2013.07.03.	40.0	4	6	10
2013.07.04.	33.33	1	2	3
2013.07.05.	0.0	0	1	1
2013.07.07.	0.0	0	2	2
2013.07.08.	55.56	5	4	9
2013.07.09.	33.33	3	6	9
2013.07.10.	22.22	2	7	9
2013.07.11.	77.78	7	2	9
2013.07.12.	80.0	8	2	10
2013.07.13.	50.0	2	2	4
2013.07.14.	75.0	3	1	4
2013.07.15.	83.33	5	1	6
2013.07.16.	85.71	6	1	7
2013.07.17.	100.0	4	0	4
2013.07.18.	55.56	5	4	9
2013.07.19.	87.5	7	1	8
2013.07.20.	50.0	1	1	2
2013.07.21.	50.0	1	1	2
2013.07.22.	40.0	4	6	10
2013.07.23.	60.0	3	2	5
2013.07.24.	75.0	6	2	8
2013.07.25.	60.0	6	4	10
2013.07.26.	77.78	7	2	9
2013.07.27.	100.0	3	0	3
2013.07.28.	33.33	1	2	3
2013.07.29.	66.67	8	4	12
2013.07.30.	57.14	4	3	7
2013.07.31.	54.55	6	5	11
2013.08.01.	62.5	10	6	16
2013.08.02.	52.17	12	11	23
2013.08.03.	66.67	2	1	3
2013.08.04.	80.0	4	1	5
2013.08.05.	64.71	11	6	17
2013.08.06.	58.33	7	5	12
2013.08.07.	75.0	3	1	4
2013.08.08.	54.55	6	5	11
2013.08.09.	72.73	8	3	11
2013.08.11.	60.0	3	2	5
2013.08.12.	61.54	8	5	13
2013.08.13.	62.5	15	9	24
2013.08.14.	16.67	2	10	12
2013.08.15.	50.0	3	3	6
2013.08.16.	33.33	2	4	6
2013.08.17.	100.0	1	0	1
2013.08.18.	25.0	1	3	4
2013.08.19.	42.86	3	4	7
2013.08.20.	57.14	4	3	7
2013.08.21.	40.0	2	3	5
2013.08.22.	50.0	4	4	8
2013.08.23.	45.45	5	6	11
2013.08.24.	0.0	0	1	1
2013.08.25.	0.0	0	3	3
2013.08.26.	20.0	1	4	5
2013.08.27.	27.27	3	8	11
2013.08.28.	30.0	3	7	10
2013.08.29.	50.0	3	3	6
2013.08.30.	83.33	5	1	6
2013.09.01.	33.33	2	4	6
2013.09.02.	45.45	5	6	11
2013.09.03.	60.0	6	4	10
2013.09.04.	50.0	3	3	6
2013.09.05.	80.0	8	2	10
2013.09.06.	66.67	6	3	9
2013.09.08.	100.0	1	0	1
2013.09.09.	66.67	6	3	9
2013.09.10.	50.0	2	2	4
2013.09.11.	42.86	3	4	7
2013.09.12.	64.29	9	5	14
2013.09.13.	73.68	14	5	19
2013.09.14.	100.0	1	0	1
2013.09.15.	50.0	1	1	2
2013.09.16.	66.67	6	3	9
2013.09.17.	84.62	11	2	13
2013.09.18.	66.67	2	1	3
2013.09.19.	60.0	3	2	5
2013.09.20.	0.0	0	2	2
2013.09.21.	0.0	0	1	1
2013.09.23.	100.0	5	0	5
2013.09.24.	60.0	3	2	5
2013.09.25.	50.0	3	3	6
2013.09.26.	62.5	5	3	8
2013.09.27.	50.0	3	3	6
2013.09.28.	100.0	1	0	1
2013.09.29.	50.0	1	1	2
2013.09.30.	63.64	7	4	11
2013.10.01.	28.57	2	5	7
2013.10.02.	76.92	10	3	13
2013.10.03.	33.33	1	2	3
2013.10.04.	30.0	3	7	10
2013.10.05.	25.0	1	3	4
2013.10.06.	40.0	2	3	5
2013.10.07.	52.5	21	19	40
2013.10.08.	45.45	5	6	11
2013.10.09.	25.0	1	3	4
2013.10.10.	45.45	5	6	11
2013.10.11.	42.86	9	12	21
2013.10.12.	50.0	2	2	4
2013.10.13.	50.0	3	3	6
2013.10.14.	52.94	9	8	17
2013.10.15.	68.42	13	6	19
2013.10.16.	47.62	10	11	21
2013.10.17.	47.37	9	10	19
2013.10.18.	77.78	7	2	9
2013.10.19.	66.67	2	1	3
2013.10.20.	66.67	2	1	3
2013.10.21.	36.36	4	7	11
2013.10.22.	54.55	6	5	11
2013.10.23.	75.0	6	2	8
2013.10.24.	76.92	10	3	13
2013.10.25.	66.67	6	3	9
2013.10.26.	50.0	1	1	2
2013.10.27.	0.0	0	1	1
2013.10.28.	71.43	5	2	7
2013.10.29.	55.56	5	4	9
2013.10.30.	44.44	4	5	9
2013.10.31.	60.0	3	2	5
2013.11.01.	0.0	0	3	3
2013.11.02.	0.0	0	0	0
2013.11.03.	0.0	0	1	1
2013.11.04.	40.0	2	3	5
2013.11.05.	54.55	6	5	11
2013.11.06.	42.86	3	4	7
2013.11.07.	54.55	6	5	11
2013.11.08.	61.54	8	5	13
2013.11.09.	0.0	0	3	3
2013.11.10.	100.0	4	0	4
2013.11.11.	46.67	7	8	15
2013.11.12.	42.86	9	12	21
2013.11.13.	50.0	10	10	20
2013.11.14.	54.17	13	11	24
2013.11.15.	61.54	8	5	13
2013.11.16.	60.0	3	2	5
2013.11.17.	0.0	0	1	1
2013.11.18.	80.0	8	2	10
2013.11.19.	60.0	6	4	10
2013.11.20.	75.0	6	2	8
2013.11.21.	80.0	4	1	5
2013.11.22.	75.0	12	4	16
2013.11.23.	0.0	0	2	2
2013.11.24.	100.0	1	0	1
2013.11.25.	78.57	11	3	14
2013.11.26.	70.59	12	5	17
2013.11.27.	70.0	7	3	10
2013.11.28.	72.73	8	3	11
2013.11.29.	77.78	7	2	9
2013.11.30.	100.0	3	0	3
2013.12.01.	100.0	2	0	2
2013.12.02.	57.14	12	9	21
2013.12.03.	71.43	10	4	14
2013.12.04.	64.71	11	6	17
2013.12.05.	50.0	4	4	8
2013.12.06.	66.67	8	4	12
2013.12.07.	33.33	1	2	3
2013.12.08.	50.0	1	1	2
2013.12.09.	58.33	7	5	12
2013.12.10.	71.43	5	2	7
2013.12.11.	44.44	8	10	18
2013.12.12.	50.0	4	4	8
2013.12.13.	80.0	8	2	10
2013.12.14.	0.0	0	3	3
2013.12.15.	75.0	3	1	4
2013.12.16.	63.64	7	4	11
2013.12.17.	58.82	10	7	17
2013.12.18.	61.54	8	5	13
2013.12.19.	66.67	8	4	12
2013.12.20.	64.29	9	5	14
2013.12.21.	50.0	1	1	2
2013.12.22.	0.0	0	1	1
2013.12.23.	62.5	10	6	16
2013.12.24.	60.0	6	4	10
2013.12.25.	66.67	4	2	6
2013.12.26.	70.0	7	3	10
2013.12.27.	63.64	7	4	11
2013.12.28.	100.0	4	0	4
2013.12.29.	33.33	1	2	3
2013.12.30.	69.23	9	4	13
2013.12.31.	64.29	9	5	14
2014.01.01.	100.0	2	0	2
2014.01.02.	85.71	12	2	14
2014.01.03.	80.0	8	2	10
2014.01.04.	100.0	1	0	1
2014.01.05.	100.0	2	0	2
2014.01.06.	28.57	2	5	7
2014.01.07.	57.14	4	3	7
2014.01.08.	50.0	5	5	10
2014.01.09.	71.43	5	2	7
2014.01.10.	75.0	6	2	8
2014.01.11.	100.0	3	0	3
2014.01.12.	100.0	1	0	1
2014.01.13.	63.64	7	4	11
2014.01.14.	100.0	6	0	6
2014.01.15.	80.0	8	2	10
2014.01.16.	66.67	6	3	9
2014.01.17.	75.0	6	2	8
2014.01.18.	40.0	2	3	5
2014.01.19.	66.67	2	1	3
2014.01.20.	28.57	2	5	7
2014.01.21.	85.71	6	1	7
2014.01.22.	66.67	4	2	6
2014.01.23.	87.5	7	1	8
2014.01.24.	77.78	7	2	9
2014.01.25.	0.0	0	0	0
2014.01.26.	100.0	2	0	2
2014.01.27.	70.0	7	3	10
2014.01.28.	92.86	13	1	14
2014.01.29.	64.71	11	6	17
2014.01.30.	75.0	3	1	4
2014.01.31.	75.0	3	1	4
2014.02.01.	50.0	1	1	2
2014.02.02.	0.0	0	1	1
2014.02.03.	71.43	5	2	7
2014.02.04.	72.73	8	3	11
2014.02.05.	90.91	10	1	11
2014.02.06.	33.33	3	6	9
2014.02.07.	50.0	6	6	12
2014.02.08.	50.0	1	1	2
2014.02.09.	0.0	0	1	1
2014.02.10.	50.0	3	3	6
2014.02.11.	50.0	5	5	10
2014.02.12.	36.36	12	21	33
2014.02.13.	51.28	20	19	39
2014.02.14.	50.0	6	6	12
2014.02.15.	66.67	2	1	3
2014.02.16.	62.5	5	3	8
2014.02.17.	55.56	5	4	9
2014.02.18.	83.33	5	1	6
2014.02.19.	80.0	8	2	10
2014.02.20.	84.62	11	2	13
2014.02.21.	80.0	8	2	10
2014.02.22.	100.0	4	0	4
2014.02.23.	100.0	1	0	1
2014.02.24.	50.0	5	5	10
2014.02.25.	63.64	7	4	11
2014.02.26.	83.33	5	1	6
2014.02.27.	45.45	5	6	11
2014.02.28.	71.43	5	2	7
2014.03.02.	100.0	4	0	4
2014.03.03.	66.67	6	3	9
2014.03.04.	85.71	6	1	7
2014.03.05.	75.0	3	1	4
2014.03.06.	92.86	13	1	14
2014.03.07.	57.14	4	3	7
2014.03.08.	100.0	1	0	1
2014.03.09.	66.67	2	1	3
2014.03.10.	100.0	3	0	3
2014.03.11.	25.0	2	6	8
2014.03.12.	57.14	4	3	7
2014.03.13.	80.0	8	2	10
2014.03.14.	50.0	4	4	8
2014.03.15.	75.0	3	1	4
2014.03.16.	66.67	2	1	3
2014.03.17.	33.33	2	4	6
2014.03.18.	45.45	5	6	11
2014.03.19.	42.86	3	4	7
2014.03.20.	66.67	2	1	3
2014.03.21.	50.0	5	5	10
2014.03.22.	33.33	1	2	3
2014.03.23.	80.0	4	1	5
2014.03.24.	55.56	5	4	9
2014.03.25.	0.0	0	5	5
2014.03.26.	100.0	8	0	8
2014.03.27.	50.0	5	5	10
2014.03.28.	73.33	11	4	15
2014.03.29.	100.0	3	0	3
2014.03.30.	100.0	5	0	5
2014.03.31.	87.5	14	2	16
2014.04.01.	62.5	10	6	16
2014.04.02.	63.16	12	7	19
2014.04.03.	60.0	18	12	30
2014.04.04.	53.57	15	13	28
2014.04.05.	100.0	6	0	6
2014.04.06.	50.0	2	2	4
2014.04.07.	45.83	11	13	24
2014.04.08.	63.64	7	4	11
2014.04.09.	84.62	11	2	13
2014.04.10.	75.0	9	3	12
2014.04.11.	46.15	6	7	13
2014.04.12.	50.0	2	2	4
2014.04.13.	100.0	1	0	1
2014.04.14.	64.0	16	9	25
2014.04.15.	58.33	7	5	12
2014.04.16.	44.44	4	5	9
2014.04.17.	60.0	6	4	10
2014.04.18.	60.0	3	2	5
2014.04.19.	33.33	1	2	3
2014.04.20.	100.0	1	0	1
2014.04.21.	44.44	4	5	9
2014.04.22.	72.73	8	3	11
2014.04.23.	50.0	4	4	8
2014.04.24.	72.73	8	3	11
2014.04.25.	35.71	5	9	14
2014.04.26.	100.0	1	0	1
2014.04.27.	25.0	1	3	4
2014.04.28.	50.0	3	3	6
2014.04.29.	90.0	9	1	10
2014.04.30.	75.0	6	2	8
2014.05.01.	71.43	5	2	7
2014.05.02.	88.89	8	1	9
2014.05.03.	50.0	1	1	2
2014.05.04.	100.0	2	0	2
2014.05.05.	100.0	2	0	2
2014.05.06.	100.0	1	0	1
2014.05.07.	87.5	7	1	8
2014.05.08.	50.0	3	3	6
2014.05.09.	50.0	4	4	8
2014.05.10.	100.0	3	0	3
2014.05.11.	0.0	0	2	2
2014.05.12.	68.75	11	5	16
2014.05.13.	52.63	20	18	38
2014.05.14.	60.0	9	6	15
2014.05.15.	75.0	9	3	12
2014.05.16.	45.45	5	6	11
2014.05.17.	66.67	4	2	6
2014.05.18.	50.0	1	1	2
2014.05.19.	65.0	13	7	20
2014.05.20.	66.67	6	3	9
2014.05.21.	100.0	10	0	10
2014.05.22.	80.0	4	1	5
2014.05.23.	76.47	13	4	17
2014.05.24.	60.0	3	2	5
2014.05.25.	0.0	0	2	2
2014.05.26.	68.75	11	5	16
2014.05.27.	61.54	8	5	13
2014.05.28.	77.78	14	4	18
2014.05.29.	87.5	7	1	8
2014.05.30.	81.82	9	2	11
2014.05.31.	50.0	1	1	2
2014.06.01.	100.0	2	0	2
2014.06.02.	53.85	7	6	13
2014.06.03.	44.44	4	5	9
2014.06.04.	80.0	4	1	5
2014.06.05.	75.0	12	4	16
2014.06.06.	33.33	1	2	3
2014.06.07.	0.0	0	1	1
2014.06.08.	100.0	1	0	1
2014.06.09.	56.25	18	14	32
2014.06.10.	77.78	14	4	18
2014.06.11.	88.89	16	2	18
2014.06.12.	61.11	11	7	18
2014.06.13.	62.5	10	6	16
2014.06.14.	100.0	1	0	1
2014.06.15.	66.67	2	1	3
2014.06.16.	68.42	13	6	19
2014.06.17.	69.23	9	4	13
2014.06.18.	75.0	6	2	8
2014.06.19.	61.9	13	8	21
2014.06.20.	71.43	10	4	14
2014.06.21.	25.0	1	3	4
2014.06.22.	66.67	2	1	3
2014.06.23.	78.95	15	4	19
2014.06.24.	92.31	12	1	13
2014.06.25.	70.37	19	8	27
2014.06.26.	56.25	9	7	16
2014.06.27.	71.43	10	4	14
2014.06.28.	55.56	5	4	9
2014.06.29.	100.0	1	0	1
2014.06.30.	72.73	16	6	22
2014.07.01.	36.36	4	7	11
2014.07.02.	89.66	26	3	29
2014.07.03.	62.5	20	12	32
2014.07.04.	71.43	15	6	21
